"","ID","Bar.Code","Item","Make","Model","Serial.Number","Description","Calibration.Date","Calibration.Equipment","Location","Responsible.Lab","Funding.Source","Project","Other.ID","Notes","Status","Cal.Report.Y.N","Picture","Picture.URL","Old.Asset.Number","OU.Asset","Asset.Type","Specification.Characteristics","Calilbration.Date","Maintenance.Date","Picture.Yes.No","Project.Equipment..Yes.No.","Class"
"2832","L######","`F-02832~","F-02832","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2833","L######","`F-02833~","F-02833","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2834","L######","`F-02834~","F-02834","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2835","L######","`F-02835~","F-02835","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2836","L######","`F-02836~","F-02836","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2837","L######","`F-02837~","F-02837","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2838","L######","`F-02838~","F-02838","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2839","L######","`F-02839~","F-02839","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2840","L######","`F-02840~","F-02840","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2841","L######","`F-02841~","F-02841","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2842","L######","`F-02842~","F-02842","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2843","L######","`F-02843~","F-02843","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2844","L######","`F-02844~","F-02844","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2845","L######","`F-02845~","F-02845","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2846","L######","`F-02846~","F-02846","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2847","L######","`F-02847~","F-02847","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2848","L######","`F-02848~","F-02848","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2849","L######","`F-02849~","F-02849","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2850","L######","`F-02850~","F-02850","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2851","L######","`F-02851~","F-02851","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2852","L######","`F-02852~","F-02852","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2853","L######","`F-02853~","F-02853","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2854","L######","`F-02854~","F-02854","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2855","L######","`F-02855~","F-02855","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2856","L######","`F-02856~","F-02856","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2857","L######","`F-02857~","F-02857","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2858","L######","`F-02858~","F-02858","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2859","L######","`F-02859~","F-02859","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2860","L######","`F-02860~","F-02860","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2861","L######","`F-02861~","F-02861","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2862","L######","`F-02862~","F-02862","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2863","L######","`F-02863~","F-02863","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2864","L######","`F-02864~","F-02864","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2865","L######","`F-02865~","F-02865","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2866","L######","`F-02866~","F-02866","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2867","L######","`F-02867~","F-02867","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2868","L######","`F-02868~","F-02868","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2869","L######","`F-02869~","F-02869","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2870","L######","`F-02870~","F-02870","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2871","L######","`F-02871~","F-02871","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2872","L######","`F-02872~","F-02872","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2873","L######","`F-02873~","F-02873","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2874","L######","`F-02874~","F-02874","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2875","L######","`F-02875~","F-02875","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2876","L######","`F-02876~","F-02876","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2877","L######","`F-02877~","F-02877","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2878","L######","`F-02878~","F-02878","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2879","L######","`F-02879~","F-02879","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2880","L######","`F-02880~","F-02880","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2881","L######","`F-02881~","F-02881","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2882","L######","`F-02882~","F-02882","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2883","L######","`F-02883~","F-02883","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2884","L######","`F-02884~","F-02884","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2885","L######","`F-02885~","F-02885","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2886","L######","`F-02886~","F-02886","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2887","L######","`F-02887~","F-02887","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2888","L######","`F-02888~","F-02888","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2889","L######","`F-02889~","F-02889","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2890","L######","`F-02890~","F-02890","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2891","L######","`F-02891~","F-02891","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2892","L######","`F-02892~","F-02892","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2893","L######","`F-02893~","F-02893","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2894","L######","`F-02894~","F-02894","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2895","L######","`F-02895~","F-02895","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2896","L######","`F-02896~","F-02896","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2897","L######","`F-02897~","F-02897","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2898","L######","`F-02898~","F-02898","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2899","L######","`F-02899~","F-02899","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2900","L######","`F-02900~","F-02900","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2901","L######","`F-02901~","F-02901","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2902","L######","`F-02902~","F-02902","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2903","L######","`F-02903~","F-02903","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2904","L######","`F-02904~","F-02904","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2905","L######","`F-02905~","F-02905","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2906","L######","`F-02906~","F-02906","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2907","L######","`F-02907~","F-02907","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2908","L######","`F-02908~","F-02908","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2909","L######","`F-02909~","F-02909","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2910","L######","`F-02910~","F-02910","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2911","L######","`F-02911~","F-02911","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2912","L######","`F-02912~","F-02912","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2913","L######","`F-02913~","F-02913","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2914","L######","`F-02914~","F-02914","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2915","L######","`F-02915~","F-02915","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2916","L######","`F-02916~","F-02916","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2917","L######","`F-02917~","F-02917","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2918","L######","`F-02918~","F-02918","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2919","L######","`F-02919~","F-02919","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2920","L######","`F-02920~","F-02920","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2921","L######","`F-02921~","F-02921","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2922","L######","`F-02922~","F-02922","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2923","L######","`F-02923~","F-02923","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2924","L######","`F-02924~","F-02924","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2925","L######","`F-02925~","F-02925","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2926","L######","`F-02926~","F-02926","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2927","L######","`F-02927~","F-02927","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2928","L######","`F-02928~","F-02928","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2929","L######","`F-02929~","F-02929","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2930","L######","`F-02930~","F-02930","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2931","L######","`F-02931~","F-02931","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2932","L######","`F-02932~","F-02932","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2933","L######","`F-02933~","F-02933","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2934","L######","`F-02934~","F-02934","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2935","L######","`F-02935~","F-02935","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2936","L######","`F-02936~","F-02936","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2937","L######","`F-02937~","F-02937","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2938","L######","`F-02938~","F-02938","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2939","L######","`F-02939~","F-02939","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2940","L######","`F-02940~","F-02940","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2941","L######","`F-02941~","F-02941","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2942","L######","`F-02942~","F-02942","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2943","L######","`F-02943~","F-02943","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2944","L######","`F-02944~","F-02944","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2945","L######","`F-02945~","F-02945","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2946","L######","`F-02946~","F-02946","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2947","L######","`F-02947~","F-02947","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2948","L######","`F-02948~","F-02948","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2949","L######","`F-02949~","F-02949","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2950","L######","`F-02950~","F-02950","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2951","L######","`F-02951~","F-02951","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2952","L######","`F-02952~","F-02952","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2953","L######","`F-02953~","F-02953","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2954","L######","`F-02954~","F-02954","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2955","L######","`F-02955~","F-02955","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2956","L######","`F-02956~","F-02956","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2957","L######","`F-02957~","F-02957","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2958","L######","`F-02958~","F-02958","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2959","L######","`F-02959~","F-02959","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2960","L######","`F-02960~","F-02960","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2961","L######","`F-02961~","F-02961","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2962","L######","`F-02962~","F-02962","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2963","L######","`F-02963~","F-02963","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2964","L######","`F-02964~","F-02964","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2965","L######","`F-02965~","F-02965","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2966","L######","`F-02966~","F-02966","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2967","L######","`F-02967~","F-02967","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2968","L######","`F-02968~","F-02968","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2969","L######","`F-02969~","F-02969","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2970","L######","`F-02970~","F-02970","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2971","L######","`F-02971~","F-02971","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2972","L######","`F-02972~","F-02972","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2973","L######","`F-02973~","F-02973","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2974","L######","`F-02974~","F-02974","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2975","L######","`F-02975~","F-02975","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2976","L######","`F-02976~","F-02976","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2977","L######","`F-02977~","F-02977","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2978","L######","`F-02978~","F-02978","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2979","L######","`F-02979~","F-02979","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2980","L######","`F-02980~","F-02980","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2981","L######","`F-02981~","F-02981","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2982","L######","`F-02982~","F-02982","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2983","L######","`F-02983~","F-02983","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2984","L######","`F-02984~","F-02984","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2985","L######","`F-02985~","F-02985","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2986","L######","`F-02986~","F-02986","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2987","L######","`F-02987~","F-02987","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2988","L######","`F-02988~","F-02988","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2989","L######","`F-02989~","F-02989","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2990","L######","`F-02990~","F-02990","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2991","L######","`F-02991~","F-02991","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2992","L######","`F-02992~","F-02992","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2993","L######","`F-02993~","F-02993","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2994","L######","`F-02994~","F-02994","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2995","L######","`F-02995~","F-02995","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2996","L######","`F-02996~","F-02996","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2997","L######","`F-02997~","F-02997","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2998","L######","`F-02998~","F-02998","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"2999","L######","`F-02999~","F-02999","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"3000","L######","`F-03000~","F-03000","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"3001","L######",NA,"P-00001","Wachendorff","OPUSA2CVCANSO","064802AK","Display",NA,"N/A","A.E.S. Bay #6 B6-1",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00001- Wachendorff- OPUSA2CVCANSO- Display.JPG","N/A","AT","Lab","5.7"" Color Display, SD Slot, 2 CANbus Ports.","N/A","","Yes","","NA"
"3002","L######",NA,"P-00002","Schweitzer Engineering Laboratories","SEL-3354","2010323313","Embedded Automation Computing Platform",NA,"N/A","A.E.S. Bay #6 B6-1",NA,NA,NA,"","",NA,NA,NA,"https://edisonintl.sharepoint.com/Teams/at/labcouncil/Shared Documents/Lab Assets/GTM Pomona Labs/Pictures/Asset Tag P-00002- SEL-3354- Embedded Automation Computing Platfom.JPG","SEL-004","","","I/P: 48/125VDC & 120VAC or 125/250 VDC & 120/230VAC","N/A","","Yes","","NA"
